firm_id,firm_name,razon_social,hs4,ncm,product_name_declared,exporter_profile,source_url
309,"LORENZATI, RUETSCH Y CIA. SA",LORENZATI RUETSCH Y CIA S A,2305,2305.00.00,EXPELLER DE MANÍ,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=309
723,LOS ALGARROBOS SEMILLAS HÍBRIDAS,SALA SA,1005,1005.10.00,MAÍZ HIBRIDO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=723
723,LOS ALGARROBOS SEMILLAS HÍBRIDAS,SALA SA,1007,1007.10.00,SORGO HIBRIDO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=723
723,LOS ALGARROBOS SEMILLAS HÍBRIDAS,SALA SA,1206,1206.00.10,GIRASOL HIBRIDO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=723
723,LOS ALGARROBOS SEMILLAS HÍBRIDAS,SALA SA,1207,1207.99.10,VICIA DASYCARPA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=723
690,MAGLIONE HNOS. Y CIA. S.A.,MAGLIONE HNOS Y CIA S A,0713,0713.20.90,GARBANZO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=690
690,MAGLIONE HNOS. Y CIA. S.A.,MAGLIONE HNOS Y CIA S A,1202,1202.42.00,MANÍ SIN CÁSCARA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=690
690,MAGLIONE HNOS. Y CIA. S.A.,MAGLIONE HNOS Y CIA S A,2008,2008.11.00,MANÍ TOSTADO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=690
3934,MAGNO,DAITEC SOCIEDAD POR ACCIONES SIMPLIFICADA,7326,7326.90.90,REFUGIO PARA CRIANZA DE TERNEROS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3934
3934,MAGNO,DAITEC SOCIEDAD POR ACCIONES SIMPLIFICADA,8419,8419.89.19,DISTRIBUIDOR Y PASTEURIZADOR DE LECHE PARA TERNEROS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3934
264,MAINERO,CARLOS MAINERO Y CIA S A I C F I,8422,8422.30.21,EMBOLSADORA DE GRANOS SECOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=264
264,MAINERO,CARLOS MAINERO Y CIA S A I C F I,8433,8433.20.90,SEGADORA HILERADORA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=264
264,MAINERO,CARLOS MAINERO Y CIA S A I C F I,8436,8436.10.00,MIXER VERTICAL Y HORIZONTAL,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=264
264,MAINERO,CARLOS MAINERO Y CIA S A I C F I,8716,8716.20.00,TOLVA AUTODESCARGABLES,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=264
2371,MAÍZ POP,MAIZ POP SA,0713,0713.20.90,GARBANZOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2371
2371,MAÍZ POP,MAIZ POP SA,1005,1005.90.10,MAÍZ PISINGALLO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2371
2371,MAÍZ POP,MAIZ POP SA,1206,1206.00.90,GIRASOL CONFITERO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2371
708,MAIZCO,MAIZCO SOCIEDAD ANONIMA INDUSTRIAL Y COMERCIAL,8433,8433.40.00,ROTOENFARDADORA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=708
708,MAIZCO,MAIZCO SOCIEDAD ANONIMA INDUSTRIAL Y COMERCIAL,8479,8479.89.99,EMBOLSADORA DE GRANOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=708
708,MAIZCO,MAIZCO SOCIEDAD ANONIMA INDUSTRIAL Y COMERCIAL,8716,8716.20.00,REMOLQUE,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=708
260,MANFREY,MANFREY COOP. DE TAMBEROS DE COMERC.E INDUSTRIALIZACION LTDA.,0402,0402.21.10,LECHE EN POLVO ENTERA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=260
260,MANFREY,MANFREY COOP. DE TAMBEROS DE COMERC.E INDUSTRIALIZACION LTDA.,0406,0406.20.00,QUESO RALLADO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=260
260,MANFREY,MANFREY COOP. DE TAMBEROS DE COMERC.E INDUSTRIALIZACION LTDA.,1901,1901.90.20,DULCE DE LECHE,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=260
526,MANIAGRO ARGENTINA,ARG DE GRAAF S A,1202,1202.41.00,MANÍ CON CÁSCARA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=526
526,MANIAGRO ARGENTINA,ARG DE GRAAF S A,1508,1508.10.00,ACEITE DE MANÍ,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=526
526,MANIAGRO ARGENTINA,ARG DE GRAAF S A,2008,2008.11.00,MANTECA O PASTA DE MANÍ,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=526
704,MANISUR,MANISUR S.A.,1202,1202.42.00,MANÍ CRUDO ENTERO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=704
695,MANSIEL S.A.,MANISEL S A,1202,1202.42.00,MANÍ,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=695
695,MANSIEL S.A.,MANISEL S A,2008,2008.11.00,MANÍ TOSTADO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=695
842,MAR-PLAST,MAR-PLAST S.A.,9503,9503.00.39,"JUGUETES Y JUEGOS PARA TODAS LAS EDADES DE INYECCIÓN DE PLÁSTICO PLASTISOL, SAN REMO, FIORELLA, JAQUE, FRUTILLITAS",Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=842
842,MAR-PLAST,MAR-PLAST S.A.,9504,9504.40.00,"JUGUETES Y JUEGOS PARA TODAS LAS EDADES DE INYECCIÓN DE PLÁSTICO PLASTISOL, SAN REMO, FIORELLA, JAQUE, FRUTILLITAS",Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=842
3633,MAREA,MALLAS MAREA S.R.L.,6109,6109.90.00,REMERAS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3633
3633,MAREA,MALLAS MAREA S.R.L.,6112,6112.31.00,TRAJES DE BAÑO DE HOMBRE,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3633
3633,MAREA,MALLAS MAREA S.R.L.,6115,6115.22.00,CALZAS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3633
668,MARIMBO,MOLINOS MARIMBO S A I C,1101,1101.00.10,HARINA DE TRIGO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=668
668,MARIMBO,MOLINOS MARIMBO S A I C,1901,1901.20.00,PREMEZCLA PARA PANADERÍA Y PASTELERÍA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=668
294,MAXION MONTICH,MAXION MONTICH S.A.,8708,8708.99.90,CHASIS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=294
3347,MAYO TRANSFORMADORES,MAYO TRANSFORMADORES SRL,4403,4403.10.00,POSTES DE EUCALIPTUS CREOSOTADOS Y CCA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3347
3347,MAYO TRANSFORMADORES,MAYO TRANSFORMADORES SRL,7226,7226.11.00,FLEJES,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3347
3347,MAYO TRANSFORMADORES,MAYO TRANSFORMADORES SRL,8504,8504.21.00,TRANSFORMADORES RURALES,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3347
4353,MBA S.A.,M B A SOCIEDAD ANONIMA,7311,7311.00.00,BOTELLÓN DE OXÍGENO DE EMERGENCIA DE ASIENTOS EYECTABLES,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4353
4353,MBA S.A.,M B A SOCIEDAD ANONIMA,8206,8206.00.00,HERRAMIENTAS DE SOPORTE EN TIERRA PARA ASIENTOS EYECTABLES,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4353
4353,MBA S.A.,M B A SOCIEDAD ANONIMA,8414,8414.80.90,BANCOS DE PRUEBA DE SOPORTE EN TIERRA PARA ASIENTOS EYECTABLES,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4353
4926,MEGAFARDOS DEL NORTE,DANIOTTI JULIO CESAR,1214,1214.10.00,PELLET DE ALFALFA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4926
5634,MENUDENCIAS DEL CENTRO S.A. - GRUPO BELTRÁN,MENUDENCIAS DEL CENTRO S. A.,0206,0206.22.00,HÍGADO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5634
5634,MENUDENCIAS DEL CENTRO S.A. - GRUPO BELTRÁN,MENUDENCIAS DEL CENTRO S. A.,0504,0504.00.11,CHINCHULÍN,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5634
5634,MENUDENCIAS DEL CENTRO S.A. - GRUPO BELTRÁN,MENUDENCIAS DEL CENTRO S. A.,0511,0511.99.99,ESÓFAGO VACUNO CONGELADO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5634
5634,MENUDENCIAS DEL CENTRO S.A. - GRUPO BELTRÁN,MENUDENCIAS DEL CENTRO S. A.,1602,1602.50.00,LIBRILLO BLANQUEADO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5634
421,METALFOR S.A.,METALFOR SA,8424,8424.49.00,PULVERIZADOR LEVANTE 3 PUNTOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=421
421,METALFOR S.A.,METALFOR SA,8432,8432.42.00,FERTILIZADORA INCORPORADORA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=421
421,METALFOR S.A.,METALFOR SA,8433,8433.51.00,COSECHADORA ARAUS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=421
421,METALFOR S.A.,METALFOR SA,8701,8701.94.90,TRACTOR METALFOR ARAUS 1450 DT,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=421
421,METALFOR S.A.,METALFOR SA,8716,8716.20.00,ACOPLADO PLAYO 4 TT,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=421
2924,METALMED,MEDINA LUCAS DANIEL,7307,7307.93.00,PRESENTADOR ALINEADOR PARA SOLDAR CAÑERÍA A TOPE,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2924
2924,METALMED,MEDINA LUCAS DANIEL,8205,8205.70.00,SEPARADORES PARA BRIDAS MANUAL E HIDRÁULICO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2924
2924,METALMED,MEDINA LUCAS DANIEL,8302,8302.20.00,RUEDAS DE ACERO CON RODAMIENTOS PARA PORTÓN,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2924
2924,METALMED,MEDINA LUCAS DANIEL,8466,8466.93.40,MORSAS INDUSTRIALES PLANAS Y GIRATORIAS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2924
4934,METALÚRGICA BEIFFA,METALURGICA BEIFFA SRL,8420,8420.10.90,LAMINADORA DE TURRÓN,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4934
4934,METALÚRGICA BEIFFA,METALURGICA BEIFFA SRL,8438,8438.90.00,ROLO CONFORMADOR,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4934
2736,METALÚRGICA GERBAUDO SA,METALÚRGICA GERBAUDO S.A.,7304,7304.59.90,PUP JOINT,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2736
2736,METALÚRGICA GERBAUDO SA,METALÚRGICA GERBAUDO S.A.,7318,7318.15.00,BULONES,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2736
2736,METALÚRGICA GERBAUDO SA,METALÚRGICA GERBAUDO S.A.,8207,8207.90.00,RODILLOS LAMINADORES,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2736
2736,METALÚRGICA GERBAUDO SA,METALÚRGICA GERBAUDO S.A.,8483,8483.40.90,TORNILLOS A BOLILLAS RECIRCULANTES,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2736
2736,METALÚRGICA GERBAUDO SA,METALÚRGICA GERBAUDO S.A.,9031,9031.80.99,CALIBRES,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2736
4236,METALURGICA MONTICELLI,METALURGICA MONTICELLI SRL,7326,7326.90.90,COBERTURAS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4236
4236,METALURGICA MONTICELLI,METALURGICA MONTICELLI SRL,8430,8430.69.90,RABASTO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4236
4236,METALURGICA MONTICELLI,METALURGICA MONTICELLI SRL,8432,8432.21.00,RASTRAS DISCOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4236
3220,METALÚRGICA PROGRESO S.R.L.,METALURGICA PROGRESO SRL,8207,8207.30.00,MOLDE Y COQUILLA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3220
3220,METALÚRGICA PROGRESO S.R.L.,METALURGICA PROGRESO SRL,8480,8480.00.00,MATRIZ,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3220
480,MIEL DE MONTE,RIMONDINO ENRIQUE,0409,0409.00.00,MIEL ORGÁNICA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=480
419,MISTER PET PREMIUM,COMPA#IA DE ALIMENTOS Y CEREALES S A,2309,2309.10.00,ALIMENTOS BALANCEADOS PARA PERROS Y GATOS PARA VENTA AL POR MENOR,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=419
2630,MOLDEAR,MOLDEAR PILETAS Y PREMOLDEADOS S.A.,3925,3925.90.90,CASILLAS EN PRFV,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2630
2630,MOLDEAR,MOLDEAR PILETAS Y PREMOLDEADOS S.A.,6810,6810.19.00,LOSETAS ATÉRMICAS ANTIDESLIZANTES,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2630
2630,MOLDEAR,MOLDEAR PILETAS Y PREMOLDEADOS S.A.,9506,9506.99.00,PILETAS EN PRFV,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2630
2510,MOLDERIL SA,MOLDERIL S A,4823,4823.69.00,MOLDES DE PAPEL PARA PRODUCTOS DE PANIFICADO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2510
697,MOLINO CAÑUELAS,MOLINO CAÑUELAS SOCIEDAD ANONIMA COMERCIAL INDUSTRIAL FINANCIERA INMOBILIARIA Y AGROPECUARIA,1101,1101.00.10,HARINA DE TRIGO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=697
697,MOLINO CAÑUELAS,MOLINO CAÑUELAS SOCIEDAD ANONIMA COMERCIAL INDUSTRIAL FINANCIERA INMOBILIARIA Y AGROPECUARIA,1512,1512.19.11,ACEITE DE GIRASOL,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=697
697,MOLINO CAÑUELAS,MOLINO CAÑUELAS SOCIEDAD ANONIMA COMERCIAL INDUSTRIAL FINANCIERA INMOBILIARIA Y AGROPECUARIA,1517,1517.90.10,ACEITE VEGETAL,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=697
697,MOLINO CAÑUELAS,MOLINO CAÑUELAS SOCIEDAD ANONIMA COMERCIAL INDUSTRIAL FINANCIERA INMOBILIARIA Y AGROPECUARIA,1905,1905.31.00,BIZCOCHO Y GALLETITA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=697
3150,MOLINOS FÉNIX ALIMENTOS - MOLINOS FÉNIX NUTRICIÓN - GRUPO ALIMENTICIO SA,GRUPO ALIMENTICIO S A,0713,0713.10.90,ARVEJA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3150
3150,MOLINOS FÉNIX ALIMENTOS - MOLINOS FÉNIX NUTRICIÓN - GRUPO ALIMENTICIO SA,GRUPO ALIMENTICIO S A,1005,1005.90.10,MAÍZ PISINGALLO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3150
3150,MOLINOS FÉNIX ALIMENTOS - MOLINOS FÉNIX NUTRICIÓN - GRUPO ALIMENTICIO SA,GRUPO ALIMENTICIO S A,1102,1102.20.00,HARINA DE MAÍZ,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3150
3150,MOLINOS FÉNIX ALIMENTOS - MOLINOS FÉNIX NUTRICIÓN - GRUPO ALIMENTICIO SA,GRUPO ALIMENTICIO S A,1103,1103.13.00,SÉMOLA DE MAÍZ,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3150
3150,MOLINOS FÉNIX ALIMENTOS - MOLINOS FÉNIX NUTRICIÓN - GRUPO ALIMENTICIO SA,GRUPO ALIMENTICIO S A,1104,1104.23.00,TROZO DE MAÍZ,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3150
3150,MOLINOS FÉNIX ALIMENTOS - MOLINOS FÉNIX NUTRICIÓN - GRUPO ALIMENTICIO SA,GRUPO ALIMENTICIO S A,1106,1106.10.00,HARINA DE TRIGO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3150
3150,MOLINOS FÉNIX ALIMENTOS - MOLINOS FÉNIX NUTRICIÓN - GRUPO ALIMENTICIO SA,GRUPO ALIMENTICIO S A,2302,2302.10.00,BURLANDA DE MAÍZ,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3150
3150,MOLINOS FÉNIX ALIMENTOS - MOLINOS FÉNIX NUTRICIÓN - GRUPO ALIMENTICIO SA,GRUPO ALIMENTICIO S A,2309,2309.10.00,ALIMENTO PARA MASCOTAS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3150
3716,MOLINOS FENIX SA - GRUPO ALIMENTICIO SA,SOCIEDAD ANONIMA MOLINOS FENIX,1101,1101.00.10,HARINA DE TRIGO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3716
3698,MOLINOS RÍO SEGUNDO - GRUPO VARAS,PASEJES S A,1101,1101.00.10,HARINA DE TRIGO CELESTIAL,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3698
3698,MOLINOS RÍO SEGUNDO - GRUPO VARAS,PASEJES S A,1901,1901.20.00,PREMEZCLA DE PIZZA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3698
3802,MOLINOS SANTA MARTA,EMPRESA MV S A,1101,1101.00.10,HARINA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3802
321,MOLINOS VIADA S.A.,MOLINOS VIADA S A,1101,1101.00.10,HARINA DE TRIGO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=321
321,MOLINOS VIADA S.A.,MOLINOS VIADA S A,1103,1103.11.00,SÉMOLA DE TRIGO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=321
321,MOLINOS VIADA S.A.,MOLINOS VIADA S A,2309,2309.90.90,ALIMENTO BALANCEADO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=321
4962,MONTECOR,INDUSTRIAS MONTECOR S.R.L.,8436,8436.10.00,MIXER VERTICAL,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4962
4962,MONTECOR,INDUSTRIAS MONTECOR S.R.L.,8479,8479.89.99,COMPOSTADOR ROTATIVO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4962
4962,MONTECOR,INDUSTRIAS MONTECOR S.R.L.,8716,8716.20.00,TOLVA AUTODESCARGABLE,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4962
4631,MOPLEX,JLA S.A.S.,6406,6406.90.20,PLANTILLAS COMPUTARIZADAS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4631
4703,MOREL VULLIEZ - CAMPOS DEL SUR S. A.,MOREL VULLIEZ S A,1202,1202.42.00,MANÍ BLANCHEADO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4703
4703,MOREL VULLIEZ - CAMPOS DEL SUR S. A.,MOREL VULLIEZ S A,2008,2008.11.00,MANÍ TOSTADO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4703
1321,MOSAICOS BLANGINO,JUAN BLANGINO S.A.,3214,3214.90.00,PASTINAS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1321
1321,MOSAICOS BLANGINO,JUAN BLANGINO S.A.,3402,3402.90.39,DETERGENTE NEUTRO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1321
1321,MOSAICOS BLANGINO,JUAN BLANGINO S.A.,3404,3404.90.29,CERAS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1321
1321,MOSAICOS BLANGINO,JUAN BLANGINO S.A.,6810,6810.19.00,PISOS - ZOCALOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1321
664,MUEBLES GACELA,PETIT MUEBLES GACELA S R L,9403,9403.30.00,MUEBLES PARA OFICINA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=664
3614,NANOMIX,ENDROP S.R.L.,3102,3102.90.00,NANOMIX NITRO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3614
3614,NANOMIX,ENDROP S.R.L.,3105,3105.20.00,NANOMIX LEGUS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3614
3614,NANOMIX,ENDROP S.R.L.,3824,3824.99.79,NANOMIX DUO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3614
3998,NATALIA SIRIUS,KINEN NATALIA NOEMI,4202,4202.21.00,CARTERAS DE CUERO Y DISEÑO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3998
5196,NATFOOD SAS,NATFOOD S.A.S.,0802,0802.12.00,ALMENDRA SIN CÁSCARA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5196
5196,NATFOOD SAS,NATFOOD S.A.S.,1202,1202.42.00,MANÍ,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5196
5196,NATFOOD SAS,NATFOOD S.A.S.,1208,1208.90.00,HARINA DE MANÍ,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5196
1306,NATOCOR,LOPEZ NELIDA,3002,3002.12.19,SUERO FETAL BOVINO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1306
4092,NATURAL CROPS,NATURAL CROPS S.A.,1001,1001.19.00,TRIGO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4092
4092,NATURAL CROPS,NATURAL CROPS S.A.,1005,1005.90.10,MAÍZ,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4092
4092,NATURAL CROPS,NATURAL CROPS S.A.,1201,1201.10.00,SOJA NO-GMO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4092
3790,NATURAL FOOD,NATURAL FOOD S.R.L.,0713,0713.20.90,GARBANZO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3790
3790,NATURAL FOOD,NATURAL FOOD S.R.L.,0909,0909.21.00,CILANTRO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3790
3790,NATURAL FOOD,NATURAL FOOD S.R.L.,1005,1005.90.10,MAÍZ PISINGALLO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3790
3790,NATURAL FOOD,NATURAL FOOD S.R.L.,1106,1106.10.00,HARINA DE GARBANZO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3790
3790,NATURAL FOOD,NATURAL FOOD S.R.L.,1207,1207.40.90,SÉSAMO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3790
4249,NGB METALURGICA SA,N G B METALURGICA S.A.,8413,8413.30.92,BOMBAS DE ACEITE JD,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4249
5206,NINCI-AGUERO SA,NINCI - AGUERO S.A.,0713,0713.20.90,GARBANZO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5206
660,NOAL S.A.,NOAL S A,0402,0402.10.90,LECHE EN POLVO DESCREMADA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=660
660,NOAL S.A.,NOAL S A,0406,0406.10.10,QUESO MOZZARELLA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=660
3647,NOBRACKS,ALINEARTE S.A.,9018,9018.49.99,ALINEADORES PARA ORTODONCIA INVISIBLE,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3647
