hs92,iso3_o,export_value_to_accessible
0906,PAN,293.0
0906,PER,20847.0
0906,PHL,318727.0
0906,POL,17183.0
0906,PRT,268738.0
0906,PRY,180.0
0906,SAU,3474.0
0906,SEN,437.0
0906,SGP,336787.0
0906,SLV,171946.0
0906,SRB,312.0
0906,SVN,65.0
0906,THA,115210.0
0906,TTO,3204.0
0906,TUR,1132011.0
0906,TZA,26233.0
0906,UGA,10975.0
0906,UKR,1302.0
0906,USA,7204486.0
0906,VEN,5804.0
0906,VNM,83011483.0
0906,ZAF,284152.0
0907,ARE,112157.0
0907,ARG,33467.0
0907,BRA,1713624.0
0907,CAN,394.0
0907,CHN,55146.0
0907,CRI,1049.0
0907,DEU,14824.0
0907,DOM,3.0
0907,EGY,29742.0
0907,ESP,164203.0
0907,ETH,59360.0
0907,FRA,78.0
0907,GBR,119.0
0907,GTM,31033.0
0907,HUN,5906.0
0907,IDN,18246111.0
0907,IND,1062323.0
0907,LKA,332820.0
0907,MDG,6417485.0
0907,MEX,5.0
0907,NIC,5080.0
0907,NLD,115710.0
0907,PAN,878.0
0907,PER,745.0
0907,PRT,50.0
0907,SGP,2196230.0
0907,SLV,3395.0
0907,TTO,5.0
0907,TUR,1961.0
0907,USA,326421.0
0908,ARE,27895.0
0908,ARG,2402.0
0908,AUT,28377.0
0908,BEL,4092.0
0908,BRA,7093.0
0908,BWA,12.0
0908,CAN,1129.0
0908,CHL,360.0
0908,CHN,51793.0
0908,CRI,22646.0
0908,DEU,484448.0
0908,DOM,11558.0
0908,EGY,34752.0
0908,ESP,609606.0
0908,FRA,83623.0
0908,GBR,566850.0
0908,GHA,341.0
0908,GTM,595555.0
0908,HND,6793569.0
0908,HUN,1260.0
0908,IDN,3435706.0
0908,IND,8535928.0
0908,ITA,149743.0
0908,LBN,1588.0
0908,LKA,1260954.0
0908,MEX,389318.0
0908,NGA,896.0
0908,NIC,10.0
0908,NLD,91113.0
0908,NOR,769.0
0908,NPL,12376.0
0908,PAK,84.0
0908,PAN,1438.0
0908,PER,3845.0
0908,PRT,50882.0
0908,SAU,177860.0
0908,SEN,1480.0
0908,SGP,459658.0
0908,SLV,12973.0
0908,SWE,95.0
0908,TUR,17272.0
0908,TZA,5745.0
0908,USA,1164071.0
0908,VNM,1223586.0
0908,ZAF,14824.0
0909,ALB,165744.0
0909,ARE,42.0
0909,ARG,2457331.0
0909,AUT,1237.0
0909,BGR,29522.0
0909,BIH,1734.0
0909,BOL,170209.0
0909,BRA,37329.0
0909,CAN,32450.0
0909,CHN,1344062.0
0909,DEU,341836.0
0909,ECU,6614.0
0909,EGY,5519122.0
0909,ESP,5258608.0
0909,FRA,123075.0
0909,GBR,34.0
0909,HUN,10652.0
0909,IDN,3161.0
0909,IND,42171892.0
0909,ITA,264394.0
0909,KOR,93.0
0909,LBN,1023.0
0909,MAR,31.0
0909,MEX,692.0
0909,MKD,5666.0
0909,NLD,2490.0
0909,PAK,30461.0
0909,PAN,12760.0
0909,PER,16002.0
0909,POL,109359.0
0909,PRY,45.0
0909,RUS,18900.0
0909,SGP,64.0
0909,SLV,2294.0
0909,SRB,53003.0
0909,THA,26040.0
0909,TTO,19.0
0909,TUR,2902038.0
0909,UKR,2444.0
0909,USA,639216.0
0909,VNM,1888536.0
0909,ZAF,2099.0
0910,ARE,19053.0
0910,ARG,229809.0
0910,AUT,26131.0
0910,BEL,595.0
0910,BOL,2149.0
0910,BRA,820455.0
0910,CAN,4966.0
0910,CHE,11699.0
0910,CHL,108507.0
0910,CHN,2583667.0
0910,COL,4947.0
0910,CRI,12758.0
0910,DEU,1103909.0
0910,DNK,253.0
0910,ECU,72250.0
0910,EGY,2250814.0
0910,ESP,1588043.0
0910,FRA,4557.0
0910,GBR,10062.0
0910,GTM,2.0
0910,HKG,1939.0
0910,IDN,207708.0
0910,IND,8866074.0
0910,IRN,27362.0
0910,ISR,5000.0
0910,ITA,507573.0
0910,JPN,65096.0
0910,KOR,21259.0
0910,LBN,82019.0
0910,LBR,7325.0
0910,LKA,33247.0
0910,MAR,28982.0
0910,MDG,201.0
0910,MEX,26035.0
0910,MMR,32759.999999999996
0910,NGA,30542.0
0910,NLD,199596.0
0910,PAK,14245.0
0910,PER,2515341.0
0910,POL,48500.0
0910,PRT,2830.0
0910,PRY,177.0
0910,SGP,110.0
0910,SRB,5496.0
0910,SWE,95.0
0910,THA,63518.0
0910,TTO,32.0
0910,TUR,4367746.0
0910,UKR,3515.0
0910,URY,5353.0
0910,USA,869897.0
0910,VNM,242935.0
0910,ZAF,11360.0
1001,ARG,1785741072.0
1001,AUS,821040910.0
1001,BGR,75481787.0
1001,BRA,66767596.0
1001,CAN,2198510295.0
1001,CHE,938.0
1001,CHL,26870.0
1001,CHN,50.0
1001,DEU,11259.0
1001,DNK,1131150.0
1001,ESP,642.0
1001,EST,81.0
1001,FIN,721.0
1001,FRA,8138.0
1001,GBR,5959.0
1001,HUN,3750911.0
1001,IND,12.0
1001,JPN,583.0
1001,KOR,1342.0
1001,LBN,48263.0
1001,LTU,20860125.0
1001,LVA,81.0
1001,MDA,5727117.0
1001,MEX,1447.0
1001,MYS,588.0
1001,NLD,99.0
1001,PER,4445.0
1001,PRY,119501870.0
1001,RUS,564502245.0
