firm_id,firm_name,razon_social,exporter_profile,source_layer,hs4_or_ebops,ciiu_rev3_primary,ciiu_primary_desc,ciiu_rev3_all,in_oede_cordoba
2638,INGENIERIA C&C,CHICALA CARLOS DANIEL,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
2929,INITIA COOPERATIVA LIMITADA,COOPERATIVA DE TRABAJO INITIA LIMITADA,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
1316,INNOVA,LUCERO JUAN MANUEL,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
5261,INSIGHTS,TRINSIGHTS S.A.,,ebops,SI.4,7220,Servicios de consultores en informática y suministros de programas de informática,"7210,7220,7230,7240,7290",yes
2483,INSTITUCIÓN CERVANTES,FUNDACION UNIVERSITARIA CERVANTES,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
5502,INSTITUTO CONCI CARPINELLA,INSTITUTO CONCI CARPINELLA SRL,,ebops,SK.22,8510,Servicios relacionados con la salud humana,"8510,8520,8530",yes
2300,INSTRELEC,INSTRELEC S.R.L.,,ebops,SB,7250,"Mantenimiento y reparación de maquinaria de oficina, contabilidad e informática","7250,5040,6023,3312",yes
4084,INSUS,INSUS INGENIERIA SUSTENTABLE S.A.S.,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
5385,INTELLECTA,GZB S.R.L.,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
4869,INTERCITY,INTERCITY COMUNICACIONES SA,,ebops,SI.1,6420,Servicios de telecomunicaciones,6420,yes
5237,INTERCITY SRL,INTERCITY S R L,,ebops,SI.1,6420,Servicios de telecomunicaciones,6420,yes
5467,INTRAPRENDERE SA,INTRAPRENDERE S.A.,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
4993,INVERA,INVERTIO S.A,,ebops,SG,6521,Servicios de las entidades financieras bancarias,"6521,6522,6590,6711,6712,6719",yes
4901,INWASH,CLAVICAMAR S.A.S.,,ebops,SH.4,7410,"Servicios jurídicos y de contabilidad, teneduría de libros y auditoría; asesoramiento en materia de impuestos; estudios de mercados y realización de encuestas de opinión pública; asesoramiento empresarial y en materia de gestión",7410,yes
4443,IOTECNOLOGIAS SAS,IOTECNOLOGIAS S.A.S.,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
2143,IP-TEL S.A.,IP-TEL SA,,ebops,SI.1,6420,Servicios de telecomunicaciones,6420,yes
5370,ISCOT INTEGRAL SERVICES,ISCOT SERVICES S A,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
4984,ITECH3D SAS,ITECH3D S.A.S.,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
3617,ITEM CONSTRUCCIONES S.A.,ITEM CONSTRUCCIONES S A,,ebops,SE,4520,Construcción de edificios y sus partes y obras de ingeniería civil,"4510,4520,4530,4540,4550",yes
4719,JEMERSOFT,JEMERSOFT S.A.S,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
5217,JESICA MONIS,MONIS JESICA,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
4371,JOINT GROUP,JOINT GROUP S.A.,,ebops,SK,9249,Servicios de esparcimiento n.c.p.,"9214,9219,9230,9241,9249,9302,9309",yes
4218,JPG GRUPO DE COMUNICACION,CONTACTO S A,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
3651,KAIASULWOOD CONSTRUCCIONES,LEYTON PIZARRO ALEJANDRO PATRICIO,,ebops,SE,4520,Construcción de edificios y sus partes y obras de ingeniería civil,"4510,4520,4530,4540,4550",yes
3882,KEKUTT VIAJES,KEKUTT ELISA BEATRIZ,,ebops,SD,6340,Servicios de agencias de viaje y actividades complementarias de apoyo turístico,"6340,5510",yes
2044,KIBBO,DEAM SRL,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
4952,KINETIC SA,KINETIC S.A.,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
5094,KIUVI SERVICES,KIUVI SOCIEDAD POR ACCIONES SIMPLIFICADA S. A. S.,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
5348,KLANG SONIDO,TOSCO PATRICIO MARTIN,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
5632,KODOHR / HEYOMIA,BORRAS MARÍA MERCEDES,,ebops,SJ.23,7410,"Servicios jurídicos y de contabilidad, teneduría de libros y auditoría; asesoramiento en materia de impuestos; estudios de mercados y realización de encuestas de opinión pública; asesoramiento empresarial y en materia de gestión",7410,yes
4045,LA FUNDACIÓN CINE,PALACIOS JULIAN,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
1504,LA POSADA DEL QENTI MEDICAL WELLNESS,WELLNESS S.A,,ebops,SK.22,8510,Servicios relacionados con la salud humana,"8510,8520,8530",yes
4997,LABURO ESTUDIO,RICCI MAURO,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
5373,LACE LABORATORIOS,L A C E SA,,ebops,SK.22,8510,Servicios relacionados con la salud humana,"8510,8520,8530",yes
3827,LATE DIGITAL,LATE COMUNICACIONES S.R.L,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
5662,LATINTECHS,TECHLINK S.A.S.,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
3649,LE IDÉE,ABERASTEGUE MARTIN,,ebops,SJ.221,7499,Servicios empresariales n.c.p.,7499,yes
5230,LESSIO SERVICIOS INDUSTRIALES,LESSIO HNOS S.A.,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
5022,LIDERCOM,LIDERCOM SOCIEDAD POR ACCIONES SIMPLIFICADA,,ebops,SI.1,6420,Servicios de telecomunicaciones,6420,yes
3120,LÍNEA DE COMPRAS NEGOCIOS DIGITALES,LINEA DE COMPRAS SRL,,ebops,SI.4,7220,Servicios de consultores en informática y suministros de programas de informática,"7210,7220,7230,7240,7290",yes
5083,LOGÍSTICA GONZALEZ,LOGISTICA GONZALEZ S.A.S.,,ebops,SC,6021,Servicio de transporte automotor de cargas,"6010,6021,6022,6030,6110,6120,6200",yes
5582,LOMA REVESTIMIENTOS,ANGELO BOLLATI Y MATIAS GERMAN RINALDI S.H,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
2120,MACENA SA,MACENA S A,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
4554,MAGALÍ SUPERTINO,SUPERTINO MAGALI DE LOS ANGELES,,ebops,SK,9249,Servicios de esparcimiento n.c.p.,"9214,9219,9230,9241,9249,9302,9309",yes
4336,MAN SER,MAN SER SOCIEDAD DE RESPONSABILIDAD LIMITADA,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
5682,MARIA WONDA GALLERY,WONDA MARIA BELEN,,ebops,SK,9249,Servicios de esparcimiento n.c.p.,"9214,9219,9230,9241,9249,9302,9309",yes
4517,MARIANELA BORDESE,BORDESE MARIANELA,,ebops,SK,9249,Servicios de esparcimiento n.c.p.,"9214,9219,9230,9241,9249,9302,9309",yes
5190,MARIANO LUQUE PRODUCCIONES,LUQUE MARIANO,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
3513,MARTINIANO BERGOGLIO,BERGOGLIO MARTINIANO,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
3923,MAS ALLÁ PRODUCTORA,MAS ALLA PRODUCTORA S.A.S.,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
5723,MATILDE OLIVERA ANIMACIÓN,OLIVERA MATILDE,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
2335,MAYA STUDIO,PRIMO LUIS CLAUDIO,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
3630,MEGG SA,M E G G SA,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
4504,MELANIE DEALBERA,DEALBERA MELANIE,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
3229,MENTE COMERCIAL,MENTE COMERCIAL SA,,ebops,SJ.23,7410,"Servicios jurídicos y de contabilidad, teneduría de libros y auditoría; asesoramiento en materia de impuestos; estudios de mercados y realización de encuestas de opinión pública; asesoramiento empresarial y en materia de gestión",7410,yes
5371,MET MEDICINA PRIVADA,MET CORDOBA SA,,ebops,SK.22,8510,Servicios relacionados con la salud humana,"8510,8520,8530",yes
5162,METAL DESIGN,METAL DESIGN SRL,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
4196,METALGOM,CHIRI S.R.L.,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
2054,METALÚRGICA ARAYA,ARAYA INGENIERÍA S.R.L.,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
2102,METALÚRGICA BOGNANNO,BOGNANNO DAVID ENRIQUE,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
2149,METALÚRGICA CAMSA,CAMPOS SABHA ROBERTO ELIAS,,ebops,SB,7250,"Mantenimiento y reparación de maquinaria de oficina, contabilidad e informática","7250,5040,6023,3312",yes
2313,METALÚRGICA GUBI,GUBINELLI ANGEL NATALIO Y RENE ABEL,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
2260,METALÚRGICA NADAYA SRL,METALURGICA NADAYA S R L,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
650,METALÚRGICA RICCHIO SRL,METALURGICA RICCHIO S.R.L.,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
4992,MG VISUAL 3D,MARTIN DARIO HUMBERTO,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
5012,MGA INGENIERÍA,BECCARIA MARTIN JOSE Y VINCENTI GERMAN ORLANDO,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
3949,MICROESTUDIO,MARTINOTTI CLAUDIO JAVIER,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
2474,MIGUEL ANGEL MULINETTI BOMBAS DE AGUA,MULINETTI MIGUEL ANGEL,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
2675,MILESTONE,LUNA LAURA VERONICA,,ebops,SJ.221,7499,Servicios empresariales n.c.p.,7499,yes
5132,MKS,MKS S.R.L.,,ebops,SK.22,8510,Servicios relacionados con la salud humana,"8510,8520,8530",yes
2090,MOCONÁ SRL,MOCONA S R L,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
4511,MOON COMUNICACIÓN,COSTABELLO KARINA DANIELA,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
4866,MORTEROS AGROPARTES SA,MORTEROS AGROPARTES S.A.,,ebops,SB,7250,"Mantenimiento y reparación de maquinaria de oficina, contabilidad e informática","7250,5040,6023,3312",yes
5233,MOVILIARIE,MOVILIARIE S.A.S.,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
3639,MOVISTEL,R F MEGASERVICE S R L,,ebops,SI.1,6420,Servicios de telecomunicaciones,6420,yes
4289,MRN INDUSTRIES,TALLER AGROMETALURGICO PORTEÑA S.R.L.,,ebops,SB,7250,"Mantenimiento y reparación de maquinaria de oficina, contabilidad e informática","7250,5040,6023,3312",yes
2452,MSF TECH,MSF TECH S.A.,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
4619,MUCHAS MANOS FILMS,CARRIZO MATIAS ALEJANDRO,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
1796,MUNDOS E,TRANSFORMARME S.A.S.,,ebops,SJ.23,7410,"Servicios jurídicos y de contabilidad, teneduría de libros y auditoría; asesoramiento en materia de impuestos; estudios de mercados y realización de encuestas de opinión pública; asesoramiento empresarial y en materia de gestión",7410,yes
2253,NATIVO VIAJES,JAB S R L,,ebops,SD,6340,Servicios de agencias de viaje y actividades complementarias de apoyo turístico,"6340,5510",yes
721,NÁUTICO LOS MOLINOS,PEREZ GONZALO NICOLAS,,ebops,SD,6340,Servicios de agencias de viaje y actividades complementarias de apoyo turístico,"6340,5510",yes
3196,NEOSCRAP,NEOSCRAP S.A.,,ebops,SJ.244,9000,"Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares",9000,yes
1843,NETNICA,OSHIRO RAUL SEBASTIAN,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
4339,NEURALACTIONS,NEURALACTIONS ARGENTINA S.A.S.,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
2465,NEURALSOFT,NEURALSOFT S R L,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
3956,NICOLA NUTRICIÓN ANIMAL,NICOLA HERMANOS S A,,ebops,SC.4.3,6320,Servicios de almacenamiento y depósito,"6310,6320",yes
4844,NIPPY,NIPPYWORKING S.A.,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
2853,NIVELCO SRL,NIVELCO S R L,,ebops,SE,4520,Construcción de edificios y sus partes y obras de ingeniería civil,"4510,4520,4530,4540,4550",yes
4331,NO ME GRITES PRODUCCIONES,NO ME GRITES PRODUCCIONES S.A.S.,,ebops,SK,9249,Servicios de esparcimiento n.c.p.,"9214,9219,9230,9241,9249,9302,9309",yes
2224,NODUMAX,LABORATORIOS LOPEZ S.R.L.,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
5671,NOVA DOMUS DOMÓTICA,NDWD S.A.S.,,ebops,SI.1,6420,Servicios de telecomunicaciones,6420,yes
4687,NUBIS,ESCOBAR JUAN PABLO,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
2856,OCEÁNICA GRÁFICA,ALBRE S.A.,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
3598,OFFICE MEDIA,KOIFMAN NICOLAS,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
3886,OLEOHIDRAULICA MEDITERRANEA FRATELLO S.R.L.,OLEOHIDRAULICA MEDITERRANEA FRATELLO SRL,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
1349,OLIVER INFORMÁTICA,OLVITEC S.R.L.,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
4016,ONMARC SAS,ONMARC S.A.S,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
4497,ONSEN INGENIERÍA,ONSEN GROUP S.A.S.,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
5013,ORBELY,ORBELY S.A.S.,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
2958,OSCE INGENIERÍA,SARTORE CESAR CARLOS,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
4552,OTRO PLAN FILMS,LE ROUX VANINA DANIELA,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
4797,OUTSIDE THE BOX,RECLUTAMIENTO IT S.A.S.,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
3743,OVERSOFT,OVERSOFT S.A.,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
2226,OXFORD IDIOMAS,CENTRO DE CULTURA INGLESA OXFORD SRL,,ebops,SJ.221,7499,Servicios empresariales n.c.p.,7499,yes
4553,PABLO CORDERO,CORDERO JORGE PABLO,,ebops,SK,9249,Servicios de esparcimiento n.c.p.,"9214,9219,9230,9241,9249,9302,9309",yes
5622,PAMPABRIDGE8,PAMPABRIDGE8 S.A.S.,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
2211,PASIG REISEN ARGENTINA,PASIG DIANA ANDREA,,ebops,SD,6340,Servicios de agencias de viaje y actividades complementarias de apoyo turístico,"6340,5510",yes
5246,PAULINA MURATORE PRODUCCIONES AUDIOVISUALES,MURATORE PAULINA MICHELLE,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
4752,PEP SOLUTIONS,PIRAGINE MARIA LAURA,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
4187,PEPERINA,PEPERINA S.R.L.,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
4867,PHI DOMÓTICA,SERVICIOS INTELIGENTES S.R.L.,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
1327,PICASO SOFTWARE,PICCO SERGIO CARLOS,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
5436,PILL.AR,PILL.AR S.A.,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
5220,PILSEN DIGITAL,PILSEN DIGITAL CORDOBA S.A.S.,,ebops,SI.4,7220,Servicios de consultores en informática y suministros de programas de informática,"7210,7220,7230,7240,7290",yes
2925,PIUMETTO EMBRAGUES,PIUMETTO EMBRAGUES S.R.L.,,ebops,SB,7250,"Mantenimiento y reparación de maquinaria de oficina, contabilidad e informática","7250,5040,6023,3312",yes
3876,PIX JOURNEY GAME STUDIO,ZELAYA ORLANDO ANTONIO,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
2838,PIZZI ENGRANAJES,MASTER GEARS SOCIEDAD ANONIMA,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
2323,PLA-KA SA,PLA KA S A,,ebops,SJ.244,9000,"Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares",9000,yes
2376,PLÁSTICOS EL TIO,PLASTICOS EL TIO S.R.L.,,ebops,SJ.244,9000,"Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares",9000,yes
4621,PLAZA DE LA MUSICA,CULTURA CLUB SA,,ebops,SK,9249,Servicios de esparcimiento n.c.p.,"9214,9219,9230,9241,9249,9302,9309",yes
4959,PM CONSULTORA EMPRESARIAL,PM TALENT CONSULTING S.A.S.,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
5390,POLI VERRUA,VERRUA PAULA,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
3528,POLYLEPIS SERVICIOS TURÍSTICOS,BLASCO JOSE GABRIEL,,ebops,SD,6340,Servicios de agencias de viaje y actividades complementarias de apoyo turístico,"6340,5510",yes
5567,PORTO GELATO,BETHESDA S.A.S,,ebops,SH.4,7410,"Servicios jurídicos y de contabilidad, teneduría de libros y auditoría; asesoramiento en materia de impuestos; estudios de mercados y realización de encuestas de opinión pública; asesoramiento empresarial y en materia de gestión",7410,yes
3607,POST IMPRESION CORDOBA SRL,POST IMPRESION CORDOBA S.R.L.,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
4347,POTAJE CREATIVO,FERNANDEZ COMES ANA,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
4008,PRAGA MOLDES Y MATRICES SA,PRAGA MOLDES Y MATRICES S.A.,,ebops,SJ.234,7421,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,"7421,7422",yes
4557,PRETORIA ESTUDIO,NATALI LUCIANO NAHUEL,,ebops,SK,9249,Servicios de esparcimiento n.c.p.,"9214,9219,9230,9241,9249,9302,9309",yes
2599,PROACCION.MKT,DIAZ ELOY ENRIQUE,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
2868,PROGEAS S.A.,PROGEAS ARGENTINA S. A.,,ebops,SJ.244,9000,"Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares",9000,yes
5007,PROLACCIO PROFESSIONAL COSMETICS,GRUPO PROLACCIO SOCIEDAD POR ACCIONES SIMPLIFICADA,,ebops,SJ.241,7300,Investigación y desarrollo,7300,yes
4839,PROPAGANDA,RAMALLO ALEXIS NICOLAS,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
3675,PUENTE DIGITAL,CASTAÑEDA MARIANO ROBERTO,,ebops,SJ.29,7499,Servicios empresariales n.c.p.,"7491,7492,7493,7494,7495,7496,7499",yes
3348,PYL NEUMATICOS,TIRECOR S.A,,ebops,SC,2511,Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho,"2511,6010,6021,6022,6030,6110,6120,6200",yes
4983,QUANTEX,LIQUIDESK S.A.S.,,ebops,SG,6521,Servicios de las entidades financieras bancarias,"6521,6522,6590,6711,6712,6719",yes
3462,QUINTO CENTENARIO,QUINTO CENTENARIO S A,,ebops,SD,6340,Servicios de agencias de viaje y actividades complementarias de apoyo turístico,"6340,5510",yes
4580,QUORUM RESORT URBANO - QUORUM CENTRO DE CONGRESOS Y CONVENCIONES,CRECIENDO S A,,ebops,SD,6340,Servicios de agencias de viaje y actividades complementarias de apoyo turístico,"6340,5510",yes
5085,RABBIT COMUNICACIONES,SMEKENS TOMAS,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
4986,RAMIRO DANIEL SONZINI,SONZINI RAMIRO DANIEL,,ebops,SK.13,9213,Servicios de radio y televisión,"9211,9212,9213,9220",yes
4627,RAMIRO PALACIO,PALACIO RAMIRO,,ebops,SK,9249,Servicios de esparcimiento n.c.p.,"9214,9219,9230,9241,9249,9302,9309",yes
5002,RAPIHOGAR,FAST HOME SERVICES S.A.,,ebops,SI,7220,Servicios de consultores en informática y suministros de programas de informática,"6420,7210,7220,7230,7240,7290",yes
