hs4,hs_revision,supports_top50_line,top50_line_name,primary_ccod_rubro,primary_rubro_name,attribution_type,in_opex_named,n_firms,evidencing_firms_sample,evidence_sources,usd_promedio_anual,usd_acumulado_2023_2025,share_2023_2025,descripcion_top_ncm,n_ncm,max_rubro_opex_2023_2025_avg_usd
1211,HS92,107Z,Resto semillas y frutos oleaginosos,107Z,Resto semillas y frutos oleaginosos,aggregate-resto,yes,1,AZAFRÁN RUEDO,registry-declared,6175.206666878385,18525.620000635154,6.288448364347226e-07,"Plantas,partes,semillas y frutos ncop.utilizadas p/perfumería,medicina o similares",2,6175.206666878385
2002,HS92,210Z,"Resto de preparados de legumbres,hortalizas y frutas",210Z,"Resto de preparados de legumbres,hortalizas y frutas",aggregate-resto,yes,2,GRUPO ARCOR; OLIVARES SAN NICOLAS,registry-declared,6149.533333544171,18448.600000632512,6.26230423027657e-07,"Tomates preparados o conservados sin vinagre ni  ácido acético, excepto enteros o en trozos.",3,6149.533333544171
8309,HS92,311G,Manufacturas diversas de metales comunes,311G,Manufacturas diversas de metales comunes,clean,yes,0,,,5988.746666871993,17966.240000615977,6.098569037984678e-07,"Tapones y tapas de metal común,excluidas tapas coronas",1,5988.746666871993
8427,HS92,312AF,"Máquinas y aparatos para la elevación, carga y descarga",312AF,"Máquinas y aparatos para la elevación, carga y descarga",aggregate-broad,yes,5,AGROMEC SA; DARIO DELFABRO S.R.L.; FERIOLI S.A.; HIDRÁULICOS Y HERRAMIENTAS MORANO; TORLETTI HIDRÁULICOS,registry-declared,5959.5000002043225,17878.500000612967,6.068786042355499e-07,"Carretillas de manipulación c/dispositivo de elevación incorporado,ncop.",1,5959.5000002043225
7608,HS92,311C,Aluminio,311C,Aluminio,clean,yes,1,FUNDICIÓN ARIENTE,registry-declared,5886.613333535157,17659.84000060547,5.994562771050778e-07,Tubos de aleaciones de aluminio ncop.,2,5886.613333535157
6110,HS92,307H,Prendas de vestir y accesorios de tejidos,307H,Prendas de vestir y accesorios de tejidos,clean,yes,0,,,5825.886666866409,17477.660000599226,5.932722491318345e-07,"Suéteres,pullovers,chalecos y similares de punto,de algodón",3,5825.886666866409
8301,HS92,311G,Manufacturas diversas de metales comunes,311G,Manufacturas diversas de metales comunes,clean,yes,2,AMARO & AMARO ENGINEERING SOLUTIONS; FERRETERA GENERAL PAZ SRL,registry-declared,5802.706666865614,17408.120000596842,5.909117413633673e-07,"Cerraduras utilizadas en los vehículos automóviles,de metal común",7,5802.706666865614
9023,HS92,399A,"Instrumentos y aparatos de óptica, cine, fotografía y medicoquirúrgico y sus partes",399A,"Instrumentos y aparatos de óptica, cine, fotografía y medicoquirúrgico y sus partes",aggregate-broad-chapter,yes,0,,,5694.82333352858,17084.47000058574,5.799255702494126e-07,"Instrumentos,aparatos y modelos concebidos p/demostraciones,no susceptibles de otros usos",1,5694.82333352858
6204,HS92,307H,Prendas de vestir y accesorios de tejidos,307H,Prendas de vestir y accesorios de tejidos,clean,yes,1,21 DE SEPTIEMBRE,registry-declared,5615.823333525873,16847.470000577618,5.718806990799172e-07,"Pantalones largos,cortos,c/peto y shorts excluidos de punto,de algodón,p/mujeres o niñas",8,5615.823333525873
3304,HS92,302F,"Aceites esenciales y resinoides (perfume, cosmética, tocador)",302F,"Aceites esenciales y resinoides (perfume, cosmética, tocador)",clean,yes,3,JOSE GUMA S.A.; LINFAR S.R.L; GENNUINE / YORKER,registry-declared,5436.773333519734,16310.3200005592,5.536473549925985e-07,"Preparaciones p/el cuidado de la piel,excluidos medicamentos,ncop.",2,5436.773333519734
8463,HS92,312AH,Máquinas para el trabajo de los metales,312AH,Máquinas para el trabajo de los metales,clean,yes,0,,,5333.333333516187,16000.000000548562,5.431136654511731e-07,"Máquinas p/trabajar alambres de metal,que no trabajen por arranque de materia",1,5333.333333516187
6203,HS92,307H,Prendas de vestir y accesorios de tejidos,307H,Prendas de vestir y accesorios de tejidos,clean,yes,1,INFOREST SRL,registry-declared,5191.163333511313,15573.490000533937,5.286359523604493e-07,"Pantalones largos,cortos,c/peto y shorts excluidos de punto,de algodón,p/hombres o niños",4,5191.163333511313
8460,HS92,312AH,Máquinas para el trabajo de los metales,312AH,Máquinas para el trabajo de los metales,clean,yes,5,BARBERO; GRUPO LINARES; METALÚRGICA CHAVES; RUBÉN GATTI ELECTROMECÁNICA; VARI,registry-declared,5159.206666843552,15477.620000530656,5.253816831662742e-07,"Máquinas p/desbarbar,amolar o pulir metal excluidas de control numérico",1,5159.206666843552
7323,HS92,311AZ,"Resto de arrabio,fundición,hierro o acero",311AZ,"Resto de arrabio,fundición,hierro o acero",aggregate-resto,yes,3,BARBERO; TEYBO; VASO GÜIRA,registry-declared,5050.143333506478,15150.430000519436,5.142753481538386e-07,"Artículos de uso doméstico y partes,de acero inoxidable",5,5050.143333506478
4820,HS92,306A,"Papel,cartón y sus manufacturas",306A,"Papel,cartón y sus manufacturas",aggregate-broad-chapter,yes,2,+LATINA; PAPRIKA,registry-declared,5017.336666838687,15052.01000051606,5.109345202192321e-07,"Libros registro,libros de contabilidad,talonarios,memorandos,agendas y artículos similares",3,5017.336666838687
2001,HS92,210Z,"Resto de preparados de legumbres,hortalizas y frutas",210Z,"Resto de preparados de legumbres,hortalizas y frutas",aggregate-resto,yes,3,GRUPO ARCOR; PAMPA COMPAÑÍA DE CARNES - DUO SILVESTRE ESCABECHES; VANOLI - GRUPO DULCOR,registry-declared,4898.153333501266,14694.4600005038,4.987976270266028e-07,"Hortalizas,frutas y partes comestibles,ncop.,en vinagre o ácido acético",2,4898.153333501266
3303,HS92,302F,"Aceites esenciales y resinoides (perfume, cosmética, tocador)",302F,"Aceites esenciales y resinoides (perfume, cosmética, tocador)",clean,yes,0,,,4845.333333499456,14536.000000498369,4.934187650623908e-07,Aguas de tocador,1,4845.333333499456
4420,HS92,399Z,Resto de MOI,399Z,Resto de MOI,aggregate-resto,yes,0,,,4794.376666831042,14383.130000493124,4.882296534350457e-07,"Marquetería,cofres,estuches p/joyería,artículos de mobiliario de madera,excluidos objetos de adorno",4,4794.376666831042
3405,HS92,302G,"Jabones, productos orgánicos tensoactivos, ceras",302G,"Jabones, productos orgánicos tensoactivos, ceras",clean,yes,1,EQUI CARE,registry-declared,4665.566666826627,13996.70000047988,4.751124400762772e-07,"Betunes,cremas y preparaciones similares p/el calzado o cuero y pieles",3,4665.566666826627
8517,HS92,312B,Máquinas y aparatos eléctricos y objetos destinado al uso electrónico y sus partes,312B,Máquinas y aparatos eléctricos y objetos destinado al uso electrónico y sus partes,aggregate-broad-chapter,yes,3,CEM ALARMAS; CONTROL GLOBAL; WOXI,registry-declared,4643.903333492551,13931.710000477651,4.729063802564227e-07,"Estaciones base ncop.de aparatos de transmisión o recepción de voz, imagen u otros datos",5,4643.903333492551
8451,HS92,312AZ,"Resto de máquinas, aparatos y artículos mecánicos",312AZ,"Resto de máquinas, aparatos y artículos mecánicos",aggregate-resto,yes,2,ALOÑA; IPARRAGUIRRE HNOS,registry-declared,4592.5000001574535,13777.500000472362,4.676717828595961e-07,"Máquinas p/lavar,blanquear,teñir telas o manufacturas textiles,ncop.",2,4592.5000001574535
6103,HS92,307H,Prendas de vestir y accesorios de tejidos,307H,Prendas de vestir y accesorios de tejidos,clean,yes,1,EMINTEX S.A. - AF JEANS,registry-declared,4361.033333482852,13083.100000448556,4.441006497790152e-07,"Pantalones largos,cortos,c/peto y shorts de punto, de fibras sintéticas,p/hombres o niños",3,4361.033333482852
3307,HS92,302F,"Aceites esenciales y resinoides (perfume, cosmética, tocador)",302F,"Aceites esenciales y resinoides (perfume, cosmética, tocador)",clean,yes,1,EQUI CARE,registry-declared,4345.9066668156665,13037.720000447,4.425602436453793e-07,"Preparaciones de perfumería,tocador o cosmética,ncop.",2,4345.9066668156665
0809,HS92,105E,Frutas de carozo,105E,Frutas de carozo,clean,yes,0,,,4185.29666681016,12555.89000043048,4.262047150563582e-07,Ciruelas y endrinas frescas,1,4185.29666681016
7214,HS92,311AA,"Barras de fundición,hierro o acero",311AA,"Barras de fundición,hierro o acero",clean,yes,0,,,4113.000000141014,12339.000000423044,4.188424698751266e-07,"Barras de hierro,acero s/alear,de sección circular,laminadas o extrudidas en caliente",1,4113.000000141014
7322,HS92,311AG,"Estufas, cocinas, etc.de fundición,hierro o acero",311AG,"Estufas, cocinas, etc.de fundición,hierro o acero",clean,yes,0,,,4045.966666805383,12137.900000416148,4.120162099924871e-07,"Generadores o distribuidores de aire caliente o fresco,de funcionamiento no eléctrico,de fundición,hierro o acero,sus partes,ncop.",1,4045.966666805383
4419,HS92,399Z,Resto de MOI,399Z,Resto de MOI,aggregate-resto,yes,1,BELLO EXPORT S.R.L.,registry-declared,3993.5100001369183,11980.530000410754,4.06674347646734e-07,Artículos de mesa o de cocina ncop.,2,3993.5100001369183
2912,HS92,302B,Productos químicos orgánicos,302B,Productos químicos orgánicos,aggregate-broad-chapter,yes,0,,,3968.000000136044,11904.000000408132,4.0407656709567284e-07,Glutaraldehído,1,3968.000000136044
9025,HS92,399A,"Instrumentos y aparatos de óptica, cine, fotografía y medicoquirúrgico y sus partes",399A,"Instrumentos y aparatos de óptica, cine, fotografía y medicoquirúrgico y sus partes",aggregate-broad-chapter,yes,0,,,3732.673333461308,11198.020000383924,3.801123554997216e-07,Partes y accesorios de termómetros,4,3732.673333461308
4907,HS92,306B,Productos editoriales y otras industrias gráficas,306B,Productos editoriales y otras industrias gráficas,clean,yes,1,+LATINA,registry-declared,3649.666666791796,10949.000000375388,3.716594701890559e-07,"Sellos de correo,timbres fiscales y similares,papel timbrado, cheques excluidos de viajeros y similares",1,3649.666666791796
6404,HS92,308,Calzado y sus componentes,308,Calzado y sus componentes,clean,yes,3,FLEXIMAR - INDIAN; JANUA; KARAMELHO,registry-declared,3619.4333334574258,10858.300000372275,3.685806945980295e-07,Calzado excluido deportivo c/suela de caucho o plástico y parte superior de materia textil,1,3619.4333334574258
7408,HS92,311B,Cobre,311B,Cobre,clean,yes,0,,,3609.0966667904054,10827.290000371217,3.675280724251771e-07,Alambre de cobre refinado ncop.,1,3609.0966667904054
7612,HS92,311C,Aluminio,311C,Aluminio,clean,yes,1,INFOREST SRL,registry-declared,3579.0133334560405,10737.04000036812,3.644645719059915e-07,"Depósitos,barriles,bidones y similares,de aluminio,s/dispositivos mecánicos o térmicos,capacidad <= a 300l.ncop.",2,3579.0133334560405
8545,HS92,312B,Máquinas y aparatos eléctricos y objetos destinado al uso electrónico y sus partes,312B,Máquinas y aparatos eléctricos y objetos destinado al uso electrónico y sus partes,aggregate-broad-chapter,yes,0,,,3565.3400001222385,10696.020000366714,3.630721642461911e-07,Resistencias eléctricas calentadoras desprovistas de revestimientos y terminales,3,3565.3400001222385
9017,HS92,399A,"Instrumentos y aparatos de óptica, cine, fotografía y medicoquirúrgico y sus partes",399A,"Instrumentos y aparatos de óptica, cine, fotografía y medicoquirúrgico y sus partes",aggregate-broad-chapter,yes,0,,,3416.7566667838105,10250.270000351433,3.4794135697276226e-07,"Partes y accesorios de instrumentos de dibujo,trazado,cálculo e instrumentos manuales de medida de longitudes,excluidas mesas o máquinas de dibujar",4,3416.7566667838105
6216,HS92,307H,Prendas de vestir y accesorios de tejidos,307H,Prendas de vestir y accesorios de tejidos,clean,yes,1,GAMISOL,registry-declared,3391.6666667829504,10175.000000348851,3.453863466228554e-07,"Guantes,mitones y manoplas excluidos de punto",1,3391.6666667829504
2509,HS92,399Z,Resto de MOI,399Z,Resto de MOI,aggregate-resto,yes,2,LATIN MATERIALS; VERDOL,registry-declared,3360.0000001151984,10080.000000345595,3.421616092342391e-07,Creta,1,3360.0000001151984
5202,HS92,299,Resto de MOA (Manufacturas de Origen Agropecuario),299,Resto de MOA (Manufacturas de Origen Agropecuario),aggregate-resto,yes,0,,,3352.8000001149508,10058.400000344853,3.4142840578587997e-07,Desperdicios de hilados de algodón,1,3352.8000001149508
6813,HS92,309A,Manufacturas de piedra y amianto,309A,Manufacturas de piedra y amianto,clean,yes,0,,,3350.110000114859,10050.330000344577,3.411544728308681e-07,Pastillas p/freno de celulosa u otras sustancias minerales excluido que contengan amianto,4,3350.110000114859
2515,HS92,399Z,Resto de MOI,399Z,Resto de MOI,aggregate-resto,yes,2,EL CERRITO SAS; GRIGIONI MINERALES,registry-declared,3333.2966667809487,9999.890000342846,3.394423070005332e-07,Travertinos en bloques o placas rectangulares,1,3333.2966667809487
2505,HS92,399Z,Resto de MOI,399Z,Resto de MOI,aggregate-resto,yes,0,,,3192.816666776133,9578.4500003284,3.251366930525493e-07,Arenas silíceas y cuarzosas,1,3192.816666776133
7506,HS92,399Z,Resto de MOI,399Z,Resto de MOI,aggregate-resto,yes,0,,,3049.433333437883,9148.30000031365,3.105354216029354e-07,"Chapas,hojas y tiras de aleaciones de níquel",1,3049.433333437883
6505,HS92,399Z,Resto de MOI,399Z,Resto de MOI,aggregate-resto,yes,0,,,3000.4866667695387,9001.460000308616,3.055509959382573e-07,"Tocados de cualquier material en piezas,excluidos gorros c/ o s/visera,sombreros y redecillas",5,3000.4866667695387
6507,HS92,399Z,Resto de MOI,399Z,Resto de MOI,aggregate-resto,yes,1,INFOREST SRL,registry-declared,2982.556666768924,8947.670000306773,3.0372511568421865e-07,"Desudadores,forros,fundas,armaduras,viseras y barboquejos,p/sombrerería",1,2982.556666768924
2204,HS92,211A,Vino de uva,211A,Vino de uva,clean,yes,3,BODEGA Y VIÑEDOS LAS CAÑITAS; FAMIGLIA FURFARO; LA CAROYENSE SA,registry-declared,2976.4033334353794,8929.210000306139,3.030984982927043e-07," Vinos no espumosos, mosto de uva en el que la fermentación se ha impedido o cortado añadiendo alcohol, en envases con capacidad <= a 2 l",1,2976.4033334353794
4706,HS92,399Z,Resto de MOI,399Z,Resto de MOI,aggregate-resto,yes,0,,,2940.000000100798,8820.000000302394,2.993914080799592e-07,Pasta de fibras obtenidas de papel o cartón reciclados,1,2940.000000100798
7607,HS92,311C,Aluminio,311C,Aluminio,clean,yes,0,,,2737.6566667605275,8212.970000281583,2.7878601505878257e-07,"Hojas y tiras s/soporte,simplemente laminadas,en bobinas,de aluminio ,espesor <= a 0,2mm.,ncop.",3,2737.6566667605275
2807,HS92,302A,Productos químicos inorgánicos,302A,Productos químicos inorgánicos,aggregate-broad-chapter,yes,0,,,2704.1666667593795,8112.500000278138,2.753756006857901e-07,Ácido sulfúrico,1,2704.1666667593795
8528,HS92,312B,Máquinas y aparatos eléctricos y objetos destinado al uso electrónico y sus partes,312B,Máquinas y aparatos eléctricos y objetos destinado al uso electrónico y sus partes,aggregate-broad-chapter,yes,0,,,2692.7533334256545,8078.260000276964,2.742133374417246e-07,Monitores n.c.o.p.,1,2692.7533334256545
9602,HS92,399Z,Resto de MOI,399Z,Resto de MOI,aggregate-resto,yes,0,,,2658.20333342447,7974.61000027341,2.706949792277237e-07,"Materias vegetales o minerales p/tallar y sus manufacturas,manufacturas de cera,parafina,estearina y similares naturales,ncop.",1,2658.20333342447
8523,HS92,312B,Máquinas y aparatos eléctricos y objetos destinado al uso electrónico y sus partes,312B,Máquinas y aparatos eléctricos y objetos destinado al uso electrónico y sus partes,aggregate-broad-chapter,yes,0,,,2621.54000008988,7864.620000269639,2.669614122237878e-07,,3,2621.54000008988
9024,HS92,399A,"Instrumentos y aparatos de óptica, cine, fotografía y medicoquirúrgico y sus partes",399A,"Instrumentos y aparatos de óptica, cine, fotografía y medicoquirúrgico y sus partes",aggregate-broad-chapter,yes,0,,,2611.693333422875,7835.080000268626,2.6595868861894856e-07,Partes y accesorios de máquinas y aparatos p/ensayos de propiedades mecánicas de materiales,1,2611.693333422875
4201,HS92,399Z,Resto de MOI,399Z,Resto de MOI,aggregate-resto,yes,2,BLONDI; JOSE MERCADAL SRL,registry-declared,2527.666666753328,7583.000000259984,2.574019328197654e-07,"Artículos de talabartería o guarnicionería p/todos los animales,de cuero natural o regenerado",2,2527.666666753328
4411,HS92,399Z,Resto de MOI,399Z,Resto de MOI,aggregate-resto,yes,0,,,2512.8433334194865,7538.530000258459,2.55892416275852e-07,Tablero de fibra de madera densidad media de espesor >a 9mm.excluido s/trabajo mecánico ni recubrimiento de superficie,2,2512.8433334194865
0104,HS92,101,Animales Vivos,101,Animales Vivos,clean,yes,0,,,2406.0000000824903,7218.00000024747,2.4501215232666045e-07,"Animales ovinos,reproductores de raza pura,preñadas o c/cría al pie",2,2406.0000000824903
6201,HS92,307H,Prendas de vestir y accesorios de tejidos,307H,Prendas de vestir y accesorios de tejidos,clean,yes,2,EL TELAR; INFOREST SRL,registry-declared,2373.8533334147214,7121.560000244164,2.417385347081536e-07,"Abrigos, chaquetones, capas, anoraks, cazadoras y artículos similares, para hombres o niños, excepto los de la partida 62.03, de fibras sintéticas o artificiales",3,2373.8533334147214
3822,HS92,302JZ,Resto de los productos diversos de las industrias químicas,302JZ,Resto de los productos diversos de las industrias químicas,aggregate-resto,yes,1,BRIZUELA-LAB,targeted+registry-declared,2347.7800000804937,7043.340000241482,2.390833877761791e-07,Otros reactivos de diagnóstico o de laboratorio n.c.o.p.,3,2347.7800000804937
1107,HS92,207Z,"Resto de los productos de molinería y preparaciones a base de cereales,harina,almidón,fécula o leche,pastelería",207Z,"Resto de los productos de molinería y preparaciones a base de cereales,harina,almidón,fécula o leche,pastelería",aggregate-resto,yes,2,CAFÉ VELEZ; JUMALÁ SA,registry-declared,2248.7666667437657,6746.300000231297,2.290004825770781e-07,"Malta tostada,entera o partida",1,2248.7666667437657
